Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
641,42,Female,T-shirt,Clothing,36,XL,Maroon,Fall,4.4,No,Credit Card,Free Shipping,No,No,47,Credit Card,Fortnightly
642,55,Female,Jacket,Outerwear,50,XL,Olive,Summer,4.5,No,Venmo,Standard,No,No,35,Credit Card,Monthly
643,66,Female,Jacket,Outerwear,81,M,Violet,Spring,3.8,No,Credit Card,Free Shipping,No,No,45,Credit Card,Weekly
644,24,Female,Shorts,Clothing,31,XL,Green,Winter,3.6,No,Bank Transfer,2-Day Shipping,No,No,6,Cash,Bi-Weekly
645,62,Female,Hat,Accessories,48,XL,Magenta,Fall,4.3,No,Debit Card,Free Shipping,No,No,20,Cash,Annually
646,28,Female,Handbag,Accessories,91,M,Turquoise,Summer,4,No,Cash,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
647,30,Female,Jeans,Clothing,99,M,Black,Summer,3.4,No,PayPal,Express,No,No,30,Venmo,Quarterly
648,22,Female,Shoes,Footwear,70,XL,Cyan,Summer,4.4,No,Credit Card,Standard,No,No,28,PayPal,Bi-Weekly
649,28,Female,T-shirt,Clothing,74,L,Gray,Winter,2.8,No,PayPal,Standard,No,No,15,Cash,Every 3 Months
650,35,Female,Jewelry,Accessories,79,M,Red,Fall,2.8,No,Cash,Store Pickup,No,No,29,PayPal,Quarterly
651,45,Female,Handbag,Accessories,33,S,Olive,Fall,4.9,No,PayPal,2-Day Shipping,No,No,15,Cash,Bi-Weekly
652,43,Female,Shirt,Clothing,49,L,Cyan,Spring,4.2,No,Cash,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
653,55,Female,Belt,Accessories,96,M,Teal,Summer,2.9,No,Credit Card,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
654,31,Female,Dress,Clothing,66,L,Teal,Fall,4.6,No,Debit Card,Free Shipping,No,No,19,Credit Card,Every 3 Months
655,42,Female,Skirt,Clothing,45,M,Orange,Fall,2.8,No,Cash,Next Day Air,No,No,15,PayPal,Weekly
656,40,Female,Blouse,Clothing,28,M,Peach,Spring,2.6,No,Debit Card,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
657,39,Female,Jeans,Clothing,48,M,Silver,Summer,3.5,No,Credit Card,Store Pickup,No,No,13,PayPal,Bi-Weekly
658,41,Female,Hoodie,Clothing,67,M,Pink,Winter,3.5,No,Venmo,Free Shipping,No,No,37,Credit Card,Monthly
659,56,Female,T-shirt,Clothing,59,M,Magenta,Fall,3.4,No,Debit Card,2-Day Shipping,No,No,26,Cash,Annually
660,43,Female,Sunglasses,Accessories,74,L,Red,Fall,3.9,No,Credit Card,Next Day Air,No,No,29,Debit Card,Monthly
661,22,Female,Jacket,Outerwear,81,M,Maroon,Spring,3.3,No,Venmo,2-Day Shipping,No,No,47,Cash,Every 3 Months
662,47,Female,Shoes,Footwear,26,M,Silver,Spring,4.1,No,Credit Card,Free Shipping,No,No,47,Credit Card,Bi-Weekly
663,50,Female,Handbag,Accessories,61,M,Gray,Summer,3,No,Credit Card,Next Day Air,No,No,48,Venmo,Fortnightly
664,58,Female,Sweater,Clothing,23,M,Turquoise,Winter,3,No,PayPal,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
665,50,Female,Scarf,Accessories,33,M,Peach,Fall,3.2,No,Cash,Standard,No,No,7,Credit Card,Monthly
666,43,Female,Skirt,Clothing,58,L,Teal,Fall,3.9,No,Bank Transfer,Express,No,No,45,Credit Card,Every 3 Months
667,38,Female,Gloves,Accessories,65,M,Red,Spring,3.6,No,Venmo,2-Day Shipping,No,No,47,Debit Card,Quarterly
668,44,Female,T-shirt,Clothing,48,M,Blue,Summer,3.1,No,Credit Card,Store Pickup,No,No,6,Venmo,Fortnightly
669,30,Female,Sandals,Footwear,25,M,Blue,Spring,4.8,No,Cash,Express,No,No,29,Bank Transfer,Every 3 Months
670,47,Female,Sweater,Clothing,51,M,Indigo,Winter,3.8,No,Debit Card,2-Day Shipping,No,No,42,Cash,Monthly
671,30,Female,Belt,Accessories,31,M,Charcoal,Summer,2.8,No,Venmo,Store Pickup,No,No,46,Cash,Fortnightly
672,49,Female,Hoodie,Clothing,99,S,Turquoise,Winter,4,No,PayPal,Next Day Air,No,No,28,PayPal,Annually
673,56,Female,Socks,Clothing,25,M,Maroon,Winter,4.6,No,Credit Card,Free Shipping,No,No,14,Credit Card,Every 3 Months
674,70,Female,Sandals,Footwear,52,M,Purple,Spring,3.5,No,Debit Card,Store Pickup,No,No,12,Debit Card,Every 3 Months
675,22,Female,Blouse,Clothing,47,S,Lavender,Spring,3.7,No,Debit Card,2-Day Shipping,No,No,41,Debit Card,Annually
676,51,Female,Boots,Footwear,98,XL,Yellow,Fall,4.9,No,Debit Card,Express,No,No,8,Credit Card,Annually
677,22,Female,Hat,Accessories,46,M,Green,Winter,4.1,No,Credit Card,Store Pickup,No,No,24,Cash,Quarterly
678,37,Female,Shirt,Clothing,32,M,Yellow,Winter,4.6,No,Bank Transfer,Next Day Air,No,No,18,PayPal,Fortnightly
679,49,Female,Shorts,Clothing,75,L,Gold,Fall,4.5,No,PayPal,Next Day Air,No,No,6,Cash,Quarterly
680,61,Female,Handbag,Accessories,51,L,Turquoise,Summer,5,No,Debit Card,Store Pickup,No,No,40,Cash,Weekly
681,41,Female,Dress,Clothing,52,L,Blue,Summer,3.8,No,PayPal,Standard,No,No,6,PayPal,Every 3 Months
682,57,Female,Hat,Accessories,66,L,Turquoise,Winter,4.7,No,Bank Transfer,Standard,No,No,27,Credit Card,Quarterly
683,34,Female,Sweater,Clothing,35,M,Maroon,Spring,2.8,No,Bank Transfer,Express,No,No,2,Bank Transfer,Weekly
684,27,Female,Coat,Outerwear,43,M,Pink,Fall,2.6,No,Credit Card,Next Day Air,No,No,39,Venmo,Bi-Weekly
685,39,Female,Hoodie,Clothing,24,L,Maroon,Summer,3.8,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly
686,62,Female,Jewelry,Accessories,83,M,Olive,Winter,2.8,No,PayPal,Standard,No,No,16,Credit Card,Every 3 Months
687,34,Female,T-shirt,Clothing,62,M,Lavender,Fall,2.6,No,Debit Card,2-Day Shipping,No,No,36,Cash,Quarterly
688,53,Female,Pants,Clothing,78,S,Pink,Spring,3.4,No,Venmo,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
689,35,Female,Sweater,Clothing,61,M,Cyan,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Credit Card,Weekly
690,38,Female,Pants,Clothing,57,L,Maroon,Fall,3.8,No,Credit Card,Free Shipping,No,No,39,Venmo,Annually
691,32,Female,Socks,Clothing,70,S,Red,Summer,3,No,Credit Card,Next Day Air,No,No,38,PayPal,Annually
692,47,Female,Hoodie,Clothing,57,M,Silver,Fall,3.7,No,Cash,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
693,53,Female,Scarf,Accessories,74,XL,Blue,Winter,4.4,No,Credit Card,Free Shipping,No,No,6,Venmo,Bi-Weekly
694,60,Female,Dress,Clothing,90,M,Gold,Fall,3.1,No,PayPal,Next Day Air,No,No,50,Debit Card,Monthly
695,31,Female,Sandals,Footwear,98,S,Yellow,Spring,4.2,No,Cash,Store Pickup,No,No,9,PayPal,Annually
696,44,Female,Dress,Clothing,43,M,Silver,Winter,3.1,No,Debit Card,Free Shipping,No,No,15,Debit Card,Every 3 Months
697,29,Female,Pants,Clothing,37,XL,Black,Winter,5,No,PayPal,Next Day Air,No,No,5,PayPal,Quarterly
698,19,Female,Blouse,Clothing,38,L,Yellow,Summer,2.7,No,Bank Transfer,Standard,No,No,13,Bank Transfer,Bi-Weekly
699,54,Female,Jeans,Clothing,60,L,Pink,Winter,3.8,No,Cash,Standard,No,No,44,Cash,Fortnightly
700,40,Female,Pants,Clothing,55,XL,Yellow,Winter,3.3,No,Debit Card,Standard,No,No,36,Debit Card,Annually
701,39,Female,Sunglasses,Accessories,51,M,Lavender,Fall,4.8,No,Debit Card,Free Shipping,No,No,18,Venmo,Fortnightly
702,44,Female,Backpack,Accessories,71,L,Peach,Winter,3.4,No,Venmo,Standard,No,No,39,Credit Card,Weekly
703,22,Female,Hoodie,Clothing,61,M,Black,Spring,4.4,No,Venmo,2-Day Shipping,No,No,11,PayPal,Every 3 Months
704,30,Female,Boots,Footwear,65,M,Olive,Summer,3.9,No,Credit Card,Standard,No,No,1,Cash,Bi-Weekly
705,69,Female,Gloves,Accessories,34,L,Olive,Fall,3.9,No,Cash,2-Day Shipping,No,No,34,Credit Card,Annually
706,28,Female,Blouse,Clothing,87,M,White,Summer,4.2,No,Venmo,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
707,57,Female,Sweater,Clothing,79,M,Red,Spring,4,No,Venmo,Store Pickup,No,No,24,Venmo,Quarterly
708,46,Female,Dress,Clothing,46,S,Purple,Spring,2.6,No,Bank Transfer,Store Pickup,No,No,20,Cash,Quarterly
709,48,Female,Socks,Clothing,72,L,Purple,Summer,4.4,No,PayPal,Standard,No,No,11,Bank Transfer,Annually
710,24,Female,Shirt,Clothing,93,M,Teal,Summer,3.2,No,PayPal,Next Day Air,No,No,3,Credit Card,Every 3 Months
711,50,Female,Sandals,Footwear,76,L,Teal,Summer,4.3,No,PayPal,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
712,29,Female,Shoes,Footwear,56,L,Gray,Winter,4.9,No,Venmo,2-Day Shipping,No,No,45,Cash,Weekly
713,61,Female,Sandals,Footwear,83,M,Magenta,Fall,3.8,No,Credit Card,Store Pickup,No,No,31,Venmo,Quarterly
714,34,Female,Gloves,Accessories,90,XL,Black,Winter,2.5,No,Cash,Express,No,No,16,PayPal,Bi-Weekly
715,27,Female,Boots,Footwear,94,M,Maroon,Spring,4.9,No,Venmo,Next Day Air,No,No,3,Bank Transfer,Quarterly
716,38,Female,Blouse,Clothing,68,M,Gold,Fall,3,No,Credit Card,2-Day Shipping,No,No,15,Bank Transfer,Annually
717,25,Female,Sandals,Footwear,53,M,Purple,Spring,3.2,No,PayPal,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
718,54,Female,Coat,Outerwear,35,M,Blue,Summer,2.9,No,PayPal,2-Day Shipping,No,No,22,Debit Card,Fortnightly
719,53,Female,Jacket,Outerwear,30,M,Beige,Summer,2.8,No,Cash,Free Shipping,No,No,35,Debit Card,Annually
720,23,Female,Jewelry,Accessories,26,L,Indigo,Winter,3.1,No,Venmo,Store Pickup,No,No,5,Venmo,Bi-Weekly
721,19,Female,Hat,Accessories,60,M,Purple,Winter,3.4,No,Debit Card,Express,No,No,35,PayPal,Bi-Weekly
722,57,Female,Shoes,Footwear,30,M,Maroon,Summer,2.9,No,PayPal,Free Shipping,No,No,27,PayPal,Weekly
723,19,Female,Coat,Outerwear,91,L,Beige,Winter,3.2,No,Credit Card,Next Day Air,No,No,9,Venmo,Monthly
724,33,Female,Boots,Footwear,71,M,Brown,Spring,3.8,No,Venmo,Next Day Air,No,No,21,PayPal,Bi-Weekly
725,33,Female,Scarf,Accessories,64,L,Green,Summer,3.6,No,Venmo,2-Day Shipping,No,No,23,Credit Card,Monthly
726,38,Female,Hat,Accessories,54,M,Blue,Summer,4.3,No,Bank Transfer,Next Day Air,No,No,3,Debit Card,Bi-Weekly
727,47,Female,Socks,Clothing,35,XL,Magenta,Fall,4.8,No,PayPal,2-Day Shipping,No,No,31,Credit Card,Annually
728,39,Female,T-shirt,Clothing,38,XL,Turquoise,Winter,2.5,No,Bank Transfer,Store Pickup,No,No,44,Cash,Annually
729,32,Female,Jewelry,Accessories,69,M,Gray,Fall,2.5,No,Debit Card,Next Day Air,No,No,20,Venmo,Monthly
730,27,Female,Skirt,Clothing,96,S,Purple,Winter,4.6,No,Debit Card,Express,No,No,34,Debit Card,Weekly
731,67,Female,Socks,Clothing,73,M,Lavender,Winter,4.2,No,Credit Card,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
732,46,Female,Belt,Accessories,49,S,Green,Summer,4.2,No,Cash,Express,No,No,20,Venmo,Annually
733,36,Female,Boots,Footwear,44,M,Gray,Summer,4.8,No,Credit Card,2-Day Shipping,No,No,46,PayPal,Every 3 Months
734,62,Female,Socks,Clothing,93,M,Yellow,Spring,4.5,No,Cash,Free Shipping,No,No,28,PayPal,Annually
735,31,Female,Pants,Clothing,72,S,Orange,Summer,3.3,No,PayPal,2-Day Shipping,No,No,6,Venmo,Fortnightly
736,68,Female,Socks,Clothing,91,M,Beige,Summer,2.7,No,Debit Card,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
737,57,Female,Belt,Accessories,83,L,Peach,Winter,2.8,No,Venmo,2-Day Shipping,No,No,41,Bank Transfer,Monthly
738,22,Female,Jacket,Outerwear,62,S,Green,Winter,3.5,No,Venmo,2-Day Shipping,No,No,50,PayPal,Annually
739,26,Female,Shirt,Clothing,71,M,Violet,Fall,3,No,Debit Card,Store Pickup,No,No,33,Credit Card,Monthly
740,43,Female,Gloves,Accessories,93,M,Gray,Summer,4.5,No,Cash,Express,No,No,25,Venmo,Quarterly
741,45,Female,Handbag,Accessories,63,L,Magenta,Fall,4.3,No,Credit Card,2-Day Shipping,No,No,2,PayPal,Weekly
742,64,Female,Sweater,Clothing,96,XL,Charcoal,Fall,4.1,No,Debit Card,Standard,No,No,15,Credit Card,Annually
743,28,Female,Skirt,Clothing,78,M,Violet,Spring,4.3,No,Venmo,Next Day Air,No,No,12,PayPal,Weekly
744,47,Female,Dress,Clothing,24,L,Silver,Summer,5,No,PayPal,Free Shipping,No,No,28,Cash,Bi-Weekly
745,53,Female,Pants,Clothing,63,S,Green,Summer,3.8,No,Cash,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
746,42,Female,Hat,Accessories,58,M,Magenta,Fall,4.9,No,Venmo,Standard,No,No,3,Debit Card,Annually
747,51,Female,Boots,Footwear,55,S,Purple,Spring,5,No,Debit Card,2-Day Shipping,No,No,20,Cash,Weekly
748,62,Female,Sandals,Footwear,58,M,Blue,Fall,4.3,No,Debit Card,Express,No,No,3,Bank Transfer,Bi-Weekly
749,18,Female,Coat,Outerwear,28,S,Yellow,Winter,4.1,No,PayPal,Express,No,No,32,Bank Transfer,Fortnightly
750,48,Female,Blouse,Clothing,37,M,Brown,Spring,4.5,No,PayPal,Standard,No,No,35,Cash,Monthly
751,20,Female,Shorts,Clothing,78,M,Pink,Spring,3.6,No,PayPal,Store Pickup,No,No,31,PayPal,Monthly
752,32,Female,Blouse,Clothing,73,XL,Silver,Fall,3,No,Bank Transfer,Free Shipping,No,No,13,Credit Card,Annually
753,26,Female,Jacket,Outerwear,20,M,Indigo,Spring,3.7,No,Credit Card,Next Day Air,No,No,3,Venmo,Fortnightly
754,31,Female,Shirt,Clothing,60,L,Pink,Winter,4.3,No,Venmo,Standard,No,No,48,Venmo,Bi-Weekly
755,55,Female,Handbag,Accessories,71,S,Lavender,Fall,4.6,No,Cash,Store Pickup,No,No,15,PayPal,Bi-Weekly
756,49,Female,T-shirt,Clothing,89,M,Orange,Fall,4.7,No,Bank Transfer,Standard,No,No,13,Venmo,Annually
757,42,Female,Hoodie,Clothing,53,M,Red,Fall,4.6,No,Bank Transfer,Express,No,No,21,Venmo,Monthly
758,64,Female,Jewelry,Accessories,87,M,Gray,Summer,3,No,Bank Transfer,Express,No,No,29,Cash,Fortnightly
759,68,Female,Jewelry,Accessories,37,L,Violet,Spring,3.4,No,PayPal,Standard,No,No,24,Venmo,Quarterly
760,68,Female,Hoodie,Clothing,37,L,Green,Fall,3.8,No,Venmo,Express,No,No,21,PayPal,Annually
761,41,Female,Scarf,Accessories,78,M,Gold,Spring,3.1,No,Credit Card,Express,No,No,5,Bank Transfer,Bi-Weekly
762,51,Female,Shoes,Footwear,23,S,Maroon,Spring,4.4,No,Venmo,Standard,No,No,47,Cash,Quarterly
763,44,Female,Jeans,Clothing,73,L,Olive,Spring,4.5,No,Bank Transfer,Standard,No,No,34,Credit Card,Every 3 Months
764,27,Female,Jewelry,Accessories,27,M,Yellow,Fall,2.8,No,Debit Card,2-Day Shipping,No,No,45,PayPal,Fortnightly
765,36,Female,Coat,Outerwear,59,S,Peach,Winter,2.7,No,Debit Card,Next Day Air,No,No,12,PayPal,Annually
766,19,Female,Backpack,Accessories,53,M,Gold,Spring,3.4,No,Bank Transfer,Standard,No,No,31,Debit Card,Weekly
767,49,Female,Socks,Clothing,42,S,Purple,Summer,4.6,No,Debit Card,Standard,No,No,43,Bank Transfer,Annually
768,18,Female,Scarf,Accessories,45,M,Charcoal,Fall,5,No,Bank Transfer,Next Day Air,No,No,5,Credit Card,Annually
769,36,Female,Sunglasses,Accessories,89,S,Indigo,Winter,3.5,No,Credit Card,Standard,No,No,36,Debit Card,Quarterly
770,36,Female,Socks,Clothing,85,L,Magenta,Fall,3.3,No,Bank Transfer,Store Pickup,No,No,12,Cash,Annually
771,19,Female,Coat,Outerwear,69,S,Olive,Summer,4.5,No,Cash,Free Shipping,No,No,31,Cash,Bi-Weekly
772,43,Female,Sandals,Footwear,66,S,Blue,Spring,3.1,No,Cash,Store Pickup,No,No,31,Cash,Bi-Weekly
773,31,Female,Blouse,Clothing,42,S,White,Summer,4,No,Bank Transfer,Free Shipping,No,No,15,Debit Card,Weekly
774,63,Female,Dress,Clothing,40,M,Cyan,Spring,2.5,No,Credit Card,Express,No,No,11,Cash,Weekly
775,41,Female,Pants,Clothing,82,M,Cyan,Winter,4.4,No,PayPal,Store Pickup,No,No,18,Venmo,Monthly
776,48,Female,Sneakers,Footwear,88,M,Orange,Spring,4.4,No,Debit Card,Express,No,No,9,Cash,Quarterly
777,68,Female,Boots,Footwear,99,XL,Orange,Summer,3.2,No,Credit Card,Free Shipping,No,No,11,Cash,Weekly
778,53,Female,Handbag,Accessories,85,S,Teal,Spring,3.8,No,PayPal,Store Pickup,No,No,38,Debit Card,Bi-Weekly
779,36,Female,Handbag,Accessories,57,M,Magenta,Fall,4.6,No,PayPal,Store Pickup,No,No,42,PayPal,Quarterly
780,46,Female,Sweater,Clothing,56,S,Orange,Summer,4.9,No,PayPal,Standard,No,No,41,Cash,Monthly
781,21,Female,Sandals,Footwear,79,L,Peach,Winter,3.5,No,Cash,Free Shipping,No,No,45,PayPal,Monthly
782,52,Female,Socks,Clothing,67,S,Maroon,Summer,3.4,No,Credit Card,Store Pickup,No,No,41,Debit Card,Bi-Weekly
783,66,Female,Gloves,Accessories,61,M,Gold,Winter,3.9,No,Venmo,Next Day Air,No,No,35,Debit Card,Weekly
784,19,Female,Hoodie,Clothing,37,L,White,Winter,3.9,No,Venmo,Express,No,No,21,Credit Card,Every 3 Months
785,44,Female,Dress,Clothing,75,L,Gray,Fall,4.2,No,Debit Card,Free Shipping,No,No,13,Credit Card,Bi-Weekly
786,50,Female,Shirt,Clothing,21,XL,Brown,Winter,3.4,No,Debit Card,Standard,No,No,23,Debit Card,Fortnightly
787,51,Female,Shorts,Clothing,89,L,Charcoal,Winter,4.9,No,Debit Card,Standard,No,No,6,PayPal,Weekly
788,25,Female,Sandals,Footwear,24,L,Beige,Fall,2.9,No,Debit Card,Store Pickup,No,No,39,Bank Transfer,Annually
789,62,Female,Sweater,Clothing,27,XL,Teal,Spring,4.9,No,Cash,Store Pickup,No,No,7,Cash,Quarterly
790,48,Female,Dress,Clothing,26,L,Black,Summer,4.6,No,Bank Transfer,2-Day Shipping,No,No,32,PayPal,Every 3 Months
791,62,Female,Boots,Footwear,82,M,Violet,Spring,3.6,No,Venmo,Store Pickup,No,No,43,Credit Card,Quarterly
792,22,Female,Pants,Clothing,28,M,Orange,Winter,4.3,No,Bank Transfer,Express,No,No,15,Cash,Monthly
793,48,Female,Gloves,Accessories,65,M,Turquoise,Fall,4.6,No,PayPal,Standard,No,No,48,Bank Transfer,Annually
794,48,Female,Pants,Clothing,82,XL,Black,Winter,4.7,No,Cash,Store Pickup,No,No,35,Credit Card,Weekly
795,62,Female,Scarf,Accessories,38,M,Silver,Winter,3.5,No,Credit Card,Free Shipping,No,No,41,PayPal,Quarterly
796,24,Female,Shorts,Clothing,33,XL,Gray,Spring,2.8,No,Debit Card,Free Shipping,No,No,14,Cash,Weekly
797,39,Female,Shoes,Footwear,38,M,Pink,Summer,4,No,Cash,Free Shipping,No,No,22,PayPal,Monthly
798,35,Female,Handbag,Accessories,48,M,Red,Spring,4.3,No,PayPal,Store Pickup,No,No,16,Venmo,Every 3 Months
799,47,Female,Sandals,Footwear,35,M,Lavender,Summer,3.8,No,PayPal,Standard,No,No,2,Bank Transfer,Bi-Weekly
800,22,Female,Socks,Clothing,29,L,Indigo,Fall,3,No,Bank Transfer,Next Day Air,No,No,13,PayPal,Every 3 Months
801,38,Female,Shirt,Clothing,48,S,Silver,Fall,4.6,No,Credit Card,Next Day Air,No,No,38,Debit Card,Fortnightly
802,53,Female,Shoes,Footwear,87,M,Silver,Fall,4.8,No,Bank Transfer,Standard,No,No,43,Bank Transfer,Weekly
803,31,Female,Backpack,Accessories,62,M,Green,Fall,4.7,No,Bank Transfer,Next Day Air,No,No,26,Bank Transfer,Quarterly
804,31,Female,Shirt,Clothing,96,M,Pink,Spring,3.9,No,Cash,Free Shipping,No,No,39,Cash,Weekly
805,65,Female,Handbag,Accessories,41,S,Violet,Fall,4,No,Bank Transfer,Next Day Air,No,No,50,Venmo,Monthly
806,48,Female,Jewelry,Accessories,42,L,Red,Winter,3.7,No,Cash,2-Day Shipping,No,No,40,Bank Transfer,Every 3 Months
807,18,Female,Shirt,Clothing,57,L,Olive,Winter,3.7,No,Venmo,2-Day Shipping,No,No,12,Cash,Fortnightly
808,46,Female,Handbag,Accessories,65,S,Purple,Spring,4.2,No,Bank Transfer,Store Pickup,No,No,33,Credit Card,Every 3 Months
809,52,Female,Pants,Clothing,54,M,Gray,Fall,4.7,No,Venmo,Standard,No,No,49,Bank Transfer,Weekly
810,50,Female,T-shirt,Clothing,22,L,Brown,Winter,4.3,No,Cash,Next Day Air,No,No,43,Venmo,Bi-Weekly
811,49,Female,Sneakers,Footwear,96,S,Orange,Fall,4.9,No,Credit Card,2-Day Shipping,No,No,14,Venmo,Monthly
812,69,Female,Jewelry,Accessories,81,M,Blue,Summer,3.9,No,Venmo,2-Day Shipping,No,No,21,Credit Card,Every 3 Months
813,36,Female,Shirt,Clothing,46,M,White,Fall,3.4,No,Bank Transfer,Free Shipping,No,No,31,Debit Card,Quarterly
814,30,Female,Blouse,Clothing,74,XL,Charcoal,Spring,4.2,No,Bank Transfer,Store Pickup,No,No,29,Credit Card,Fortnightly
815,25,Female,Sneakers,Footwear,50,XL,Gray,Winter,4.7,No,Venmo,Express,No,No,32,Cash,Monthly
816,19,Female,Dress,Clothing,80,XL,Charcoal,Winter,4,No,PayPal,Next Day Air,No,No,16,Debit Card,Bi-Weekly
817,34,Female,Boots,Footwear,56,S,White,Summer,4,No,Venmo,Free Shipping,No,No,38,PayPal,Bi-Weekly
818,29,Female,Skirt,Clothing,69,M,Orange,Winter,3.1,No,Debit Card,Next Day Air,No,No,34,Debit Card,Every 3 Months
819,50,Female,Shirt,Clothing,97,M,Black,Spring,4.2,No,Bank Transfer,Standard,No,No,30,PayPal,Quarterly
820,31,Female,Shorts,Clothing,66,M,White,Winter,3.7,No,Credit Card,Next Day Air,No,No,14,Bank Transfer,Fortnightly
821,41,Female,Hat,Accessories,70,S,Brown,Spring,3.1,No,PayPal,Express,No,No,33,Bank Transfer,Monthly
822,52,Female,Shoes,Footwear,50,M,Pink,Winter,3.7,No,Credit Card,Store Pickup,No,No,35,Venmo,Weekly
823,27,Female,Pants,Clothing,85,M,Yellow,Spring,3.2,No,Bank Transfer,Store Pickup,No,No,13,Cash,Quarterly
824,49,Female,Backpack,Accessories,59,M,Cyan,Summer,2.8,No,PayPal,Standard,No,No,30,Cash,Fortnightly
825,69,Female,Pants,Clothing,74,L,Silver,Summer,2.9,No,Credit Card,Free Shipping,No,No,30,Credit Card,Monthly
826,45,Female,Sunglasses,Accessories,38,L,Olive,Winter,3.5,No,PayPal,Standard,No,No,47,Bank Transfer,Annually
827,20,Female,Sweater,Clothing,99,M,Olive,Spring,3.8,No,PayPal,Express,No,No,1,PayPal,Every 3 Months
828,25,Female,Blouse,Clothing,97,S,Charcoal,Spring,4.7,No,Cash,Free Shipping,No,No,1,Cash,Weekly
829,38,Female,Scarf,Accessories,67,L,Gray,Summer,4.5,No,Cash,Free Shipping,No,No,33,PayPal,Annually
830,55,Female,T-shirt,Clothing,20,S,Maroon,Winter,3.9,No,Credit Card,Next Day Air,No,No,43,Bank Transfer,Weekly
831,62,Female,Sunglasses,Accessories,45,L,Black,Spring,3.4,No,Bank Transfer,Express,No,No,37,PayPal,Weekly
832,54,Female,Shoes,Footwear,52,XL,Violet,Winter,4.6,No,Credit Card,2-Day Shipping,No,No,23,Cash,Quarterly
833,61,Female,Pants,Clothing,68,L,Indigo,Fall,4.6,No,Credit Card,Standard,No,No,12,Credit Card,Annually
834,50,Female,Sneakers,Footwear,98,L,Yellow,Fall,4.7,No,Venmo,Standard,No,No,30,Venmo,Fortnightly
835,65,Female,Shoes,Footwear,83,M,Gray,Fall,3.2,No,Venmo,Express,No,No,7,Cash,Weekly
836,68,Female,Shorts,Clothing,51,M,Red,Summer,5,No,Bank Transfer,Express,No,No,20,Debit Card,Monthly
837,55,Female,Handbag,Accessories,21,L,Peach,Spring,4.5,No,Venmo,Express,No,No,10,Venmo,Monthly
838,57,Female,Handbag,Accessories,92,M,Gray,Spring,3.5,No,Venmo,Standard,No,No,40,Credit Card,Every 3 Months
839,56,Female,Shoes,Footwear,63,S,White,Spring,4.5,No,Venmo,Store Pickup,No,No,21,Venmo,Monthly
840,29,Female,Jewelry,Accessories,56,S,Green,Spring,3.2,No,Venmo,Express,No,No,17,Credit Card,Bi-Weekly
841,24,Female,Shorts,Clothing,95,M,Magenta,Spring,4.6,No,Bank Transfer,Free Shipping,No,No,5,Bank Transfer,Weekly
842,59,Female,Blouse,Clothing,66,M,Olive,Winter,4,No,Cash,Next Day Air,No,No,22,PayPal,Annually
843,62,Female,Coat,Outerwear,28,S,Olive,Spring,4.2,No,Bank Transfer,Express,No,No,5,Venmo,Weekly
844,58,Female,Hat,Accessories,83,M,Blue,Winter,4.1,No,Credit Card,Standard,No,No,18,PayPal,Every 3 Months
845,64,Female,Socks,Clothing,55,XL,Charcoal,Fall,3.6,No,PayPal,2-Day Shipping,No,No,42,Cash,Every 3 Months
846,48,Female,Sandals,Footwear,28,M,Yellow,Spring,3.7,No,Venmo,2-Day Shipping,No,No,22,Debit Card,Annually
847,60,Female,Scarf,Accessories,79,M,Violet,Summer,3.6,No,Bank Transfer,Free Shipping,No,No,37,Bank Transfer,Bi-Weekly
848,52,Female,Scarf,Accessories,31,L,Magenta,Summer,3.8,No,Debit Card,Standard,No,No,23,Credit Card,Annually
849,63,Female,Blouse,Clothing,37,M,Red,Fall,3,No,Venmo,Standard,No,No,47,Debit Card,Fortnightly
850,44,Female,T-shirt,Clothing,34,M,Cyan,Summer,3.4,No,Credit Card,2-Day Shipping,No,No,11,Bank Transfer,Fortnightly
851,63,Female,Shoes,Footwear,74,S,Orange,Winter,4.8,No,Venmo,Standard,No,No,32,Cash,Weekly
852,66,Female,Gloves,Accessories,31,L,Black,Spring,2.6,No,Credit Card,Store Pickup,No,No,20,Venmo,Weekly
853,22,Female,Sunglasses,Accessories,66,M,Blue,Winter,2.9,No,Credit Card,Next Day Air,No,No,3,PayPal,Quarterly
854,62,Female,Shoes,Footwear,99,M,Charcoal,Spring,4.9,No,Cash,Free Shipping,No,No,32,Bank Transfer,Weekly
